AssemblyID	OperonSize	Category
GCF_001641635.1	224370	AddABJ
GCF_001876955.1	224439	AddABJ
GCF_000243015.1	226568	AddABJ
GCF_900110025.1	226595	AddABJ
GCF_000154825.1	228982	AddABJ
GCF_006740305.1	229739	AddABJ
GCF_014192395.1	230682	AddABJ
GCF_000373265.1	230697	AddABJ
GCF_000014425.1	230970	AddABJ
GCF_003628445.1	231573	AddABJ
GCF_003254355.1	232072	AddABJ
GCF_900102535.1	232509	AddABJ
GCF_014205765.1	233168	AddABJ
GCF_000245795.1	233369	AddABJ
GCF_003313505.1	234240	AddABJ
GCF_900100455.1	235102	AddABJ
GCF_900101075.1	235760	AddABJ
GCF_000621825.1	236461	AddABJ
GCF_902459475.1	236952	AddABJ
GCF_000315365.1	238005	AddABJ
GCF_004359375.1	238492	AddABJ
GCF_000429865.1	240590	AddABJ
GCF_003096535.1	241124	AddABJ
GCF_000422525.1	241481	AddABJ
GCF_014202815.1	242198	AddABJ
GCF_002205675.1	242363	AddABJ
GCF_000430005.1	242416	AddABJ
GCF_003253995.1	242839	AddABJ
GCF_900130005.1	243170	AddABJ
GCF_003314995.1	243259	AddABJ
GCF_001641635.1	243277	AddABJ
GCF_900108955.1	243611	AddABJ
GCF_000308275.2	245774	AddABJ
GCF_013839445.1	246145	AddABJ
GCF_900113035.1	247638	AddABJ
GCF_900100655.1	247828	AddABJ
GCF_003054045.1	248204	AddABJ
GCF_000377745.1	249617	AddABJ
GCF_900108125.1	251288	AddABJ
GCF_900113375.1	252074	AddABJ
GCF_003050705.1	253556	AddABJ
GCF_001406295.1	253957	AddABJ
GCF_000474945.1	254015	AddABJ
GCF_902363605.1	254345	AddABJ
GCF_002117445.1	255541	AddABJ
GCF_000192575.1	256061	AddABJ
GCF_900104555.1	256712	AddABJ
GCF_014202695.1	257141	AddABJ
GCF_900115305.1	257610	AddABJ
GCF_000365025.1	257998	AddABJ
GCF_900112455.1	258488	AddABJ
GCF_005843985.1	258945	AddABJ
GCF_014192395.1	259250	AddABJ
GCF_900177665.1	259480	AddABJ
GCF_002355735.1	259781	AddABJ
GCF_000160535.1	261340	AddABJ
GCF_900102615.1	262023	AddABJ
GCF_900220995.1	262697	AddABJ
GCF_000234055.1	262848	AddABJ
GCF_001187725.1	262911	AddABJ
GCF_000301035.1	263553	AddABJ
GCF_900109255.1	265373	AddABJ
GCF_010628775.1	265564	AddABJ
GCF_014652635.1	265748	AddABJ
GCF_014195635.1	266200	AddABJ
GCF_003096355.1	266768	AddABJ
GCF_000430995.1	266846	AddABJ
GCF_003610355.1	267380	AddABJ
GCF_001955715.1	271504	AddABJ
GCF_900217755.1	271972	AddABJ
GCF_000711735.1	272743	AddABJ
GCF_000424025.1	272772	AddABJ
GCF_014656415.1	273343	AddABJ
GCF_000429445.1	273823	AddABJ
GCF_003570715.1	275059	AddABJ
GCF_014203155.1	276329	AddABJ
GCF_900101105.1	278868	AddABJ
GCF_000413055.1	279080	AddABJ
GCF_900129975.1	280923	AddABJ
GCF_900141845.1	280956	AddABJ
GCF_014284305.1	281594	AddABJ
GCF_001420695.1	285705	AddABJ
GCF_003515075.1	286724	AddABJ
GCF_900114645.1	287370	AddABJ
GCF_014196505.1	288329	AddABJ
GCF_001486665.1	288491	AddABJ
GCF_003065385.1	288579	AddABJ
GCF_000013325.1	288852	AddABJ
GCF_004363245.1	289081	AddABJ
GCF_000429405.1	290261	AddABJ
GCF_000377625.1	290434	AddABJ
GCF_003576595.1	291383	AddABJ
GCF_003259615.1	291849	AddABJ
GCF_000145275.1	293966	AddABJ
GCF_007625075.1	295473	AddABJ
GCF_000187125.1	296112	AddABJ
GCF_015669135.1	297077	AddABJ
GCF_004341375.1	297675	AddABJ
GCF_003263915.2	298998	AddABJ
GCF_014191715.1	299597	AddABJ
GCF_000429725.1	299693	AddABJ
GCF_001434405.1	300860	AddABJ
GCF_014199395.1	301108	AddABJ
GCF_004340125.1	301630	AddABJ
GCF_003072125.1	301703	AddABJ
GCF_014197035.1	305506	AddABJ
GCF_900143075.1	305862	AddABJ
GCF_900116115.1	306388	AddABJ
GCF_001761325.1	306855	AddABJ
GCF_900188355.1	307201	AddABJ
GCF_900107235.1	307381	AddABJ
GCF_900103325.1	307382	AddABJ
GCF_014202645.1	311049	AddABJ
GCF_900110225.1	311530	AddABJ
GCF_002583405.1	313293	AddABJ
GCF_014203025.1	313554	AddABJ
GCF_900142805.1	314616	AddABJ
GCF_003664035.1	315237	AddABJ
GCF_003182275.1	316421	AddABJ
GCF_000767465.1	316459	AddABJ
GCF_001406095.1	317578	AddABJ
GCF_003435335.1	319739	AddABJ
GCF_000242455.2	320021	AddABJ
GCF_900638415.1	320120	AddABJ
GCF_000233775.1	320418	AddABJ
GCF_014202345.1	320709	AddABJ
GCF_007679255.1	322187	AddABJ
GCF_003459085.1	322433	AddABJ
GCF_000420365.1	322804	AddABJ
GCF_007830635.1	323732	AddABJ
GCF_000482825.1	324063	AddABJ
GCF_900182595.1	325174	AddABJ
GCF_014646895.1	326396	AddABJ
GCF_001617625.1	328533	AddABJ
GCF_900220985.1	328971	AddABJ
GCF_000213975.1	333017	AddABJ
GCF_000374005.1	333267	AddABJ
GCF_900111765.1	334620	AddABJ
GCF_000178835.2	334885	AddABJ
GCF_900637655.1	335012	AddABJ
GCF_900107115.1	337432	AddABJ
GCF_003029735.1	339571	AddABJ
GCF_900217795.1	340483	AddABJ
GCF_001887715.1	341539	AddABJ
GCF_900115225.1	341829	AddABJ
GCF_001562555.1	343658	AddABJ
GCF_000204015.1	344984	AddABJ
GCF_900119845.1	346898	AddABJ
GCF_007830875.1	348909	AddABJ
GCF_000013885.1	350123	AddABJ
GCF_013340305.1	350394	AddABJ
GCF_900155735.1	353923	AddABJ
GCF_001579945.1	354505	AddABJ
GCF_007655255.1	355059	AddABJ
GCF_900626155.1	355062	AddABJ
GCF_902363655.1	355302	AddABJ
GCF_004683865.2	355613	AddABJ
GCF_014647255.1	356517	AddABJ
GCF_000380005.1	357767	AddABJ
GCF_001444445.1	358400	AddABJ
GCF_007833675.1	358566	AddABJ
GCF_900129685.1	359490	AddABJ
GCF_900110815.1	360542	AddABJ
GCF_014201715.1	362072	AddABJ
GCF_000429985.1	364495	AddABJ
GCF_900156415.1	364719	AddABJ
GCF_013177655.1	368779	AddABJ
GCF_000023845.1	378115	AddABJ
GCF_005925325.1	378647	AddABJ
GCF_014196955.1	379170	AddABJ
GCF_900114315.1	380717	AddABJ
GCF_003583985.1	380725	AddABJ
GCF_003003005.1	381516	AddABJ
GCF_003337425.1	382018	AddABJ
GCF_900102315.1	382766	AddABJ
GCF_000374625.1	382940	AddABJ
GCF_000013605.1	383433	AddABJ
GCF_001698185.1	383535	AddABJ
GCF_009931115.1	385038	AddABJ
GCF_001999945.1	385308	AddABJ
GCF_000194985.1	387386	AddABJ
GCF_003640645.1	387807	AddABJ
GCF_011207455.1	388334	AddABJ
GCF_000266925.1	388782	AddABJ
GCF_001677435.1	390107	AddABJ
GCF_014206945.1	390147	AddABJ
GCF_007753265.1	392418	AddABJ
GCF_900128425.1	392472	AddABJ
GCF_900115105.1	393992	AddABJ
GCF_001543245.1	394819	AddABJ
GCF_002795825.1	395065	AddABJ
GCF_001438845.1	397883	AddABJ
GCF_014207655.1	397905	AddABJ
GCF_901482695.1	398832	AddABJ
GCF_003253485.1	399494	AddABJ
GCF_003993795.1	399621	AddABJ
GCF_004217225.1	401738	AddABJ
GCF_013387165.1	402753	AddABJ
GCF_000429825.1	406252	AddABJ
GCF_900168015.1	408316	AddABJ
GCF_013204845.1	409271	AddABJ
GCF_900148515.1	411028	AddABJ
GCF_000306945.1	411827	AddABJ
GCF_900107725.1	412025	AddABJ
GCF_901553735.1	412193	AddABJ
GCF_902374815.1	412226	AddABJ
GCF_000278095.1	412297	AddABJ
GCF_900111015.1	414076	AddABJ
GCF_900176335.1	417450	AddABJ
GCF_901544385.1	418591	AddABJ
GCF_900143195.1	418794	AddABJ
GCF_003351175.1	422169	AddABJ
GCF_001514535.1	422755	AddABJ
GCF_900176045.1	426099	AddABJ
GCF_900103665.1	426506	AddABJ
GCF_900129095.1	427128	AddABJ
GCF_001584205.1	428353	AddABJ
GCF_003336755.1	429661	AddABJ
GCF_000026605.1	438657	AddABJ
GCF_004135935.1	438910	AddABJ
GCF_900130005.1	439644	AddABJ
GCF_007748035.1	439819	AddABJ
GCF_000237825.1	440286	AddABJ
GCF_900128455.1	441780	AddABJ
GCF_000686705.1	442373	AddABJ
GCF_900607235.1	443005	AddABJ
GCF_004340975.1	446972	AddABJ
GCF_000019165.1	448917	AddABJ
GCF_900115585.1	450352	AddABJ
GCF_006381105.1	450667	AddABJ
GCF_003977605.1	451300	AddABJ
GCF_000429045.1	451921	AddABJ
GCF_000723785.2	452085	AddABJ
GCF_002310475.1	455325	AddABJ
GCF_003008535.1	455559	AddABJ
GCF_000195275.1	457881	AddABJ
GCF_005049105.1	459898	AddABJ
GCF_001403795.1	460748	AddABJ
GCF_004028275.1	461038	AddABJ
GCF_000585355.1	462404	AddABJ
GCF_900110435.1	462723	AddABJ
GCF_002157165.1	465142	AddABJ
GCF_900636575.1	466439	AddABJ
GCF_000427645.1	466486	AddABJ
GCF_000517025.1	467274	AddABJ
GCF_001262015.1	467437	AddABJ
GCF_003985135.1	473997	AddABJ
GCF_014202705.1	477222	AddABJ
GCF_013408405.1	478374	AddABJ
GCF_000238055.2	478597	AddABJ
GCF_000430605.1	480131	AddABJ
GCF_005144425.1	481143	AddABJ
GCF_002795805.1	482343	AddABJ
GCF_009497155.1	482753	AddABJ
GCF_003814815.1	482801	AddABJ
GCF_001643775.1	485475	AddABJ
GCF_002079945.1	485999	AddABJ
GCF_001434895.1	488102	AddABJ
GCF_900116615.1	491540	AddABJ
GCF_000208405.1	492376	AddABJ
GCF_000429325.1	495001	AddABJ
GCF_000385435.1	495392	AddABJ
GCF_900089455.2	495558	AddABJ
GCF_000012605.1	496095	AddABJ
GCF_004217095.1	496190	AddABJ
GCF_000442275.2	496323	AddABJ
GCF_000374565.1	497911	AddABJ
GCF_001412635.1	498190	AddABJ
GCF_000023785.1	498265	AddABJ
GCF_900155635.1	499584	AddABJ
GCF_900185775.1	499993	AddABJ
GCF_001856695.1	500109	AddABJ
GCF_000015445.1	501201	AddABJ
GCF_003963555.1	502124	AddABJ
GCF_900107135.1	509484	AddABJ
GCF_004014775.2	511613	AddABJ
GCF_000092905.1	513591	AddABJ
GCF_008274805.1	513730	AddABJ
GCF_000026725.1	514275	AddABJ
GCF_014196125.1	515053	AddABJ
GCF_001750105.1	516225	AddABJ
GCF_007828095.1	517422	AddABJ
GCF_000393015.1	518385	AddABJ
GCF_000378345.1	518446	AddABJ
GCF_003313325.1	518781	AddABJ
GCF_014396785.1	519439	AddABJ
GCF_001955695.1	522596	AddABJ
GCF_004339085.1	524969	AddABJ
GCF_901543725.1	527433	AddABJ
GCF_002993885.1	532247	AddABJ
GCF_001633145.1	532710	AddABJ
GCF_000422885.1	532844	AddABJ
GCF_900176505.1	536899	AddABJ
GCF_001050295.1	537753	AddABJ
GCF_001187785.1	539462	AddABJ
GCF_001281525.1	540499	AddABJ
GCF_003575225.1	541012	AddABJ
GCF_001281525.1	541546	AddABJ
GCF_000184705.1	543280	AddABJ
GCF_003259505.1	547413	AddABJ
GCF_000153125.2	547633	AddABJ
GCF_900130075.1	548094	AddABJ
GCF_003627155.1	548612	AddABJ
GCF_001584225.1	549239	AddABJ
GCF_002220195.1	551287	AddABJ
GCF_900115595.1	553766	AddABJ
GCF_003182375.1	554333	AddABJ
GCF_011927945.1	558890	AddABJ
GCF_000517565.1	558994	AddABJ
GCF_000187935.1	559142	AddABJ
GCF_000218235.1	559987	AddABJ
GCF_009388985.1	560795	AddABJ
GCF_004001245.1	560857	AddABJ
GCF_000381085.1	562956	AddABJ
GCF_001766235.1	563509	AddABJ
GCF_002736205.1	567555	AddABJ
GCF_900184255.1	570356	AddABJ
GCF_001553605.1	575492	AddABJ
GCF_000238075.1	575966	AddABJ
GCF_013376455.1	578399	AddABJ
GCF_000187585.1	578419	AddABJ
GCF_014636865.1	585069	AddABJ
GCF_004346185.1	585174	AddABJ
GCF_004358105.1	587550	AddABJ
GCF_000020005.1	588137	AddABJ
GCF_000220215.1	589615	AddABJ
GCF_000712035.1	591705	AddABJ
GCF_001483865.1	602790	AddABJ
GCF_011440395.1	604124	AddABJ
GCF_004421025.1	604178	AddABJ
GCF_900109565.1	605242	AddABJ
GCF_002798305.1	607651	AddABJ
GCF_000070465.1	609512	AddABJ
GCF_900100665.1	609849	AddABJ
GCF_003057965.1	611721	AddABJ
GCF_002019735.1	612842	AddABJ
GCF_900103815.1	614175	AddABJ
GCF_003966955.1	618661	AddABJ
GCF_003843835.1	620169	AddABJ
GCF_000145275.1	623925	AddABJ
GCF_003469655.1	632418	AddABJ
GCF_000220235.1	633088	AddABJ
GCF_007682245.1	635072	AddABJ
GCF_000190735.1	641202	AddABJ
GCF_002117105.1	641231	AddABJ
GCF_001558775.1	643879	AddABJ
GCF_016028295.1	644453	AddABJ
GCF_000145035.1	648638	AddABJ
GCF_000189775.2	651854	AddABJ
GCF_000816085.1	654091	AddABJ
GCF_003634015.1	654166	AddABJ
GCF_900636255.1	654715	AddABJ
GCF_000832015.1	656263	AddABJ
GCF_003815035.1	656804	AddABJ
GCF_001787355.1	662877	AddABJ
GCF_004015795.1	663015	AddABJ
GCF_003172975.1	663160	AddABJ
GCF_013410065.1	663631	AddABJ
GCF_000023825.1	664780	AddABJ
GCF_900094625.1	668460	AddABJ
GCF_014201365.1	668570	AddABJ
GCF_001611955.1	673080	AddABJ
GCF_003012915.1	676001	AddABJ
GCF_012584515.1	679334	AddABJ
GCF_002573965.1	680557	AddABJ
GCF_900130035.1	681098	AddABJ
GCF_900635295.1	683655	AddABJ
GCF_004102045.2	683800	AddABJ
GCF_000187465.1	683831	AddABJ
GCF_014195685.1	683974	AddABJ
GCF_900143685.1	684017	AddABJ
GCF_001989575.1	686664	AddABJ
GCF_000012525.1	687260	AddABJ
GCF_902373795.1	689022	AddABJ
GCF_011466855.1	695483	AddABJ
GCF_006094375.1	697517	AddABJ
GCF_014653175.1	698183	AddABJ
GCF_000706625.1	698931	AddABJ
GCF_000709415.1	699027	AddABJ
GCF_000153205.1	700513	AddABJ
GCF_900106785.1	702123	AddABJ
GCF_016028795.1	703027	AddABJ
GCF_001548255.1	703348	AddABJ
GCF_001687605.2	707434	AddABJ
GCF_014207595.1	707443	AddABJ
GCF_004362715.1	709145	AddABJ
GCF_900186985.1	715546	AddABJ
GCF_900106595.1	716618	AddABJ
GCF_902381715.1	717692	AddABJ
GCF_003315205.1	722017	AddABJ
GCF_011064785.1	722330	AddABJ
GCF_000019845.1	723048	AddABJ
GCF_003387095.1	726430	AddABJ
GCF_000231405.2	730038	AddABJ
GCF_009936175.1	730204	AddABJ
GCF_001399775.1	731529	AddABJ
GCF_001922405.1	732964	AddABJ
GCF_001891145.1	738328	AddABJ
GCF_003433335.1	740430	AddABJ
GCF_001028645.1	740580	AddABJ
GCF_001499615.1	742670	AddABJ
GCF_003966625.1	745819	AddABJ
GCF_001027545.1	747595	AddABJ
GCF_900187055.1	747820	AddABJ
GCF_000144405.1	750149	AddABJ
GCF_003925875.1	751589	AddABJ
GCF_001432245.1	752526	AddABJ
GCF_900157305.1	752689	AddABJ
GCF_000384965.1	755199	AddABJ
GCF_014138555.1	755384	AddABJ
GCF_000190575.1	757012	AddABJ
GCF_000020685.1	758186	AddABJ
GCF_000020685.1	758186	AddABJ
GCF_001902315.1	758829	AddABJ
GCF_000185505.1	758992	AddABJ
GCF_002966535.1	759917	AddABJ
GCF_000253015.1	763326	AddABJ
GCF_001687625.2	763632	AddABJ
GCF_000826145.2	766864	AddABJ
GCF_014192255.1	767067	AddABJ
GCF_900636685.1	774374	AddABJ
GCF_014048085.1	776046	AddABJ
GCF_001261775.1	776103	AddABJ
GCF_000299035.1	779567	AddABJ
GCF_000013425.1	781208	AddABJ
GCF_000185885.1	781914	AddABJ
GCF_900187075.1	786036	AddABJ
GCF_000165735.1	791097	AddABJ
GCF_001890765.1	791424	AddABJ
GCF_000298075.1	794548	AddABJ
GCF_000403355.2	795406	AddABJ
GCF_001403635.1	795493	AddABJ
GCF_000016845.1	797622	AddABJ
GCF_000054005.1	797973	AddABJ
GCF_000018525.1	798800	AddABJ
GCF_000007505.1	799523	AddABJ
GCF_000022745.1	802174	AddABJ
GCF_002844535.1	802571	AddABJ
GCF_000025705.1	806397	AddABJ
GCF_000194135.1	807013	AddABJ
GCF_001465795.2	807991	AddABJ
GCF_000191065.1	809043	AddABJ
GCF_000024985.1	810659	AddABJ
GCF_900095155.1	812218	AddABJ
GCF_000212395.1	812375	AddABJ
GCF_900113435.1	815162	AddABJ
GCF_000340475.1	818178	AddABJ
GCF_009905255.1	820198	AddABJ
GCF_902376185.1	820597	AddABJ
GCF_000255135.1	820930	AddABJ
GCF_014638275.1	822094	AddABJ
GCF_001375535.1	822940	AddABJ
GCF_000183725.1	823592	AddABJ
GCF_000011245.1	824503	AddABJ
GCF_902376185.1	828363	AddABJ
GCF_003576345.1	829769	AddABJ
GCF_013204825.1	834036	AddABJ
GCF_004117075.1	836408	AddABJ
GCF_000243035.1	836571	AddABJ
GCF_000746025.2	836633	AddABJ
GCF_014196425.1	837089	AddABJ
GCF_000020985.1	838104	AddABJ
GCF_013607875.1	838343	AddABJ
GCF_900199725.1	840128	AddABJ
GCF_902376185.1	841228	AddABJ
GCF_014201615.1	844143	AddABJ
GCF_001685435.2	849083	AddABJ
GCF_900187375.1	852091	AddABJ
GCF_014653575.1	852351	AddABJ
GCF_900187035.1	853328	AddABJ
GCF_900638615.1	853718	AddABJ
GCF_000067205.1	855410	AddABJ
GCF_009746125.1	855838	AddABJ
GCF_001291465.1	857017	AddABJ
GCF_001545095.1	858028	AddABJ
GCF_900155655.1	860644	AddABJ
GCF_011290685.1	861968	AddABJ
GCF_900215605.1	863191	AddABJ
GCF_900104665.1	863355	AddABJ
GCF_000818095.1	866043	AddABJ
GCF_002849795.1	867154	AddABJ
GCF_014199635.1	868459	AddABJ
GCF_003570845.1	874270	AddABJ
GCF_000146185.1	874364	AddABJ
GCF_003606345.3	874668	AddABJ
GCF_000331575.1	877333	AddABJ
GCF_900115855.1	877900	AddABJ
GCF_000816085.1	885792	AddABJ
GCF_000183525.2	887255	AddABJ
GCF_002886185.1	887504	AddABJ
GCF_000785105.2	888729	AddABJ
GCF_009176625.1	889894	AddABJ
GCF_004323615.1	894263	AddABJ
GCF_902375065.1	896281	AddABJ
GCF_000312365.2	896554	AddABJ
GCF_000709345.1	898909	AddABJ
GCF_000222485.1	907190	AddABJ
GCF_011046555.1	908224	AddABJ
GCF_002998535.1	908235	AddABJ
GCF_000818095.1	908271	AddABJ
GCF_008033155.1	908656	AddABJ
GCF_006970865.1	908747	AddABJ
GCF_000428525.1	908983	AddABJ
GCF_013378075.1	909179	AddABJ
GCF_002285415.1	910641	AddABJ
GCF_014206875.1	914482	AddABJ
GCF_000226315.1	918115	AddABJ
GCF_900187165.1	921520	AddABJ
GCF_002504165.1	922137	AddABJ
GCF_004323635.1	923607	AddABJ
GCF_000163895.2	923752	AddABJ
GCF_001050135.1	924058	AddABJ
GCF_000179915.2	924594	AddABJ
GCF_000725365.1	924829	AddABJ
GCF_009755805.1	927320	AddABJ
GCF_001561915.1	927440	AddABJ
GCF_000430995.1	928192	AddABJ
GCF_007004645.1	931343	AddABJ
GCF_000743945.1	934124	AddABJ
GCF_004063735.1	941097	AddABJ
GCF_000237995.1	945205	AddABJ
GCF_001187845.1	945364	AddABJ
GCF_000473325.1	945622	AddABJ
GCF_011762155.1	946851	AddABJ
GCF_001186155.3	947210	AddABJ
GCF_000812665.2	949177	AddABJ
GCF_001687665.2	950758	AddABJ
GCF_003856495.1	956352	AddABJ
GCF_000314675.2	956851	AddABJ
GCF_000974685.2	957157	AddABJ
GCF_001403615.1	965756	AddABJ
GCF_001753205.1	967207	AddABJ
GCF_002245625.1	967445	AddABJ
GCF_004379295.1	969903	AddABJ
GCF_000210095.1	976062	AddABJ
GCF_000153105.1	981125	AddABJ
GCF_006385135.1	983721	AddABJ
GCF_000019085.1	984313	AddABJ
GCF_002019705.1	985072	AddABJ
GCF_002803535.1	985511	AddABJ
GCF_001403635.1	986016	AddABJ
GCF_013694105.1	991755	AddABJ
GCF_900110015.1	995060	AddABJ
GCF_007301515.1	999287	AddABJ
GCF_009756665.1	1002202	AddABJ
GCF_008245125.1	1003645	AddABJ
GCF_001687585.2	1004677	AddABJ
GCF_004367585.1	1007274	AddABJ
GCF_001870205.1	1014024	AddABJ
GCF_004353865.1	1014321	AddABJ
GCF_002009235.1	1014738	AddABJ
GCF_002009235.1	1016260	AddABJ
GCF_000218855.1	1021202	AddABJ
GCF_014692505.1	1022159	AddABJ
GCF_902376185.1	1022892	AddABJ
GCF_003627965.1	1023971	AddABJ
GCF_003576245.1	1024578	AddABJ
GCF_000212915.1	1029415	AddABJ
GCF_000767275.2	1033988	AddABJ
GCF_900166625.1	1037066	AddABJ
GCF_902858935.1	1042220	AddABJ
GCF_002381365.1	1042312	AddABJ
GCF_000009045.1	1044936	AddABJ
GCF_004684905.1	1055124	AddABJ
GCF_900094975.1	1057089	AddABJ
GCF_002080435.1	1062177	AddABJ
GCF_003293615.1	1068278	AddABJ
GCF_900111945.1	1072436	AddABJ
GCF_000166275.1	1075437	AddABJ
GCF_001687565.2	1079421	AddABJ
GCF_001687565.2	1080752	AddABJ
GCF_003254155.1	1082834	AddABJ
GCF_001375675.1	1084448	AddABJ
GCF_001375675.1	1084448	AddABJ
GCF_000185385.1	1090752	AddABJ
GCF_003814915.1	1093090	AddABJ
GCF_001304715.1	1098701	AddABJ
GCF_900636945.1	1099572	AddABJ
GCF_000235405.2	1105039	AddABJ
GCF_000012665.1	1106492	AddABJ
GCF_002302415.1	1107884	AddABJ
GCF_013267375.1	1110770	AddABJ
GCF_900176885.1	1110954	AddABJ
GCF_900637845.1	1114037	AddABJ
GCF_000183405.1	1117770	AddABJ
GCF_900101125.1	1118626	AddABJ
GCF_001487105.1	1121652	AddABJ
GCF_000015505.1	1123846	AddABJ
GCF_001403615.1	1131347	AddABJ
GCF_001922025.1	1141529	AddABJ
GCF_900155625.1	1142309	AddABJ
GCF_002278035.1	1144304	AddABJ
GCF_000166115.1	1147936	AddABJ
GCF_011040495.1	1148770	AddABJ
GCF_902810435.1	1148893	AddABJ
GCF_003606265.1	1153146	AddABJ
GCF_900103695.1	1155850	AddABJ
GCF_007746795.1	1156160	AddABJ
GCF_002097535.1	1158140	AddABJ
GCF_015326295.1	1163042	AddABJ
GCF_000473325.1	1163534	AddABJ
GCF_000023345.1	1169516	AddABJ
GCF_000014125.1	1170060	AddABJ
GCF_902386935.1	1174733	AddABJ
GCF_000212675.2	1177387	AddABJ
GCF_013393365.1	1181107	AddABJ
GCF_013265585.1	1193830	AddABJ
GCF_014069315.1	1203315	AddABJ
GCF_000196455.1	1205974	AddABJ
GCF_001853345.1	1209676	AddABJ
GCF_900637515.1	1210965	AddABJ
GCF_001997385.1	1213635	AddABJ
GCF_007744675.1	1215235	AddABJ
GCF_013372205.1	1221094	AddABJ
GCF_000166695.1	1221588	AddABJ
GCF_000208385.1	1222178	AddABJ
GCF_003020045.1	1224725	AddABJ
GCF_013282215.1	1227078	AddABJ
GCF_009650015.1	1231068	AddABJ
GCF_000519265.1	1233110	AddABJ
GCF_007748155.1	1234614	AddABJ
GCF_014202625.1	1237297	AddABJ
GCF_007754425.1	1238264	AddABJ
GCF_012295595.1	1238832	AddABJ
GCF_002797355.1	1244203	AddABJ
GCF_002797355.1	1244203	AddABJ
GCF_002797355.1	1245365	AddABJ
GCF_002797355.1	1245365	AddABJ
GCF_007970665.1	1252093	AddABJ
GCF_900111815.1	1258819	AddABJ
GCF_004421105.1	1268931	AddABJ
GCF_000828615.1	1273475	AddABJ
GCF_000019905.1	1277169	AddABJ
GCF_003096215.1	1279283	AddABJ
GCF_000178955.2	1283741	AddABJ
GCF_003097575.1	1290548	AddABJ
GCF_007747015.1	1291244	AddABJ
GCF_001874605.1	1293367	AddABJ
GCF_001243045.1	1297413	AddABJ
GCF_001314325.1	1301671	AddABJ
GCF_004802635.2	1302654	AddABJ
GCF_001278705.1	1304413	AddABJ
GCF_003312465.1	1305467	AddABJ
GCF_007748195.1	1308962	AddABJ
GCF_002021945.1	1309405	AddABJ
GCF_000499785.1	1316151	AddABJ
GCF_900626275.1	1326674	AddABJ
GCF_000423805.1	1326935	AddABJ
GCF_000007125.1	1332129	AddABJ
GCF_000590795.1	1332719	AddABJ
GCF_000620825.1	1335173	AddABJ
GCF_000284515.1	1336322	AddABJ
GCF_000372845.1	1337771	AddABJ
GCF_000025925.1	1339878	AddABJ
GCF_001274775.1	1344496	AddABJ
GCF_902375605.1	1346379	AddABJ
GCF_002285495.1	1349336	AddABJ
GCF_000147715.2	1349660	AddABJ
GCF_000973065.1	1358370	AddABJ
GCF_001310085.1	1369532	AddABJ
GCF_002802965.1	1375675	AddABJ
GCF_002850055.1	1377470	AddABJ
GCF_002355335.1	1378829	AddABJ
GCF_001244495.1	1379801	AddABJ
GCF_000144605.1	1380695	AddABJ
GCF_001244495.1	1382362	AddABJ
GCF_000009085.1	1385026	AddABJ
GCF_900478165.1	1387956	AddABJ
GCF_900103485.1	1391396	AddABJ
GCF_004362805.1	1393504	AddABJ
GCF_000821245.2	1395397	AddABJ
GCF_000185145.2	1396609	AddABJ
GCF_003667885.1	1401239	AddABJ
GCF_000022725.1	1401932	AddABJ
GCF_001975705.1	1408043	AddABJ
GCF_012516315.1	1408298	AddABJ
GCF_000972685.1	1411954	AddABJ
GCF_002019645.1	1413769	AddABJ
GCF_003966715.1	1415135	AddABJ
GCF_900167455.1	1418220	AddABJ
GCF_012648005.1	1418370	AddABJ
GCF_014395225.1	1427487	AddABJ
GCF_009768975.1	1437768	AddABJ
GCF_003600355.1	1445410	AddABJ
GCF_000511355.1	1445916	AddABJ
GCF_001050115.1	1454614	AddABJ
GCF_900156875.1	1455621	AddABJ
GCF_001298465.1	1467079	AddABJ
GCF_001746795.1	1470569	AddABJ
GCF_000022085.1	1473832	AddABJ
GCF_008973485.1	1485098	AddABJ
GCF_001629705.1	1487062	AddABJ
GCF_011765585.1	1499474	AddABJ
GCF_002222595.2	1503157	AddABJ
GCF_001187595.1	1512397	AddABJ
GCF_001688725.2	1514810	AddABJ
GCF_001243045.1	1517993	AddABJ
GCF_901482605.1	1518529	AddABJ
GCF_000828475.1	1527671	AddABJ
GCF_000196435.1	1544184	AddABJ
GCF_000145035.1	1546777	AddABJ
GCF_000091125.1	1549892	AddABJ
GCF_002355375.1	1560874	AddABJ
GCF_013201895.1	1567566	AddABJ
GCF_012225885.1	1571983	AddABJ
GCF_014678925.1	1572070	AddABJ
GCF_900637075.1	1572758	AddABJ
GCF_003812505.1	1573822	AddABJ
GCF_009676365.1	1575637	AddABJ
GCF_002117165.1	1576634	AddABJ
GCF_002104335.1	1588942	AddABJ
GCF_001636335.1	1601503	AddABJ
GCF_900120345.1	1601720	AddABJ
GCF_900070325.1	1602147	AddABJ
GCF_000468495.1	1604750	AddABJ
GCF_014198105.1	1612071	AddABJ
GCF_013122255.1	1617768	AddABJ
GCF_013004005.1	1618210	AddABJ
GCF_013372125.1	1619414	AddABJ
GCF_000011645.1	1620284	AddABJ
GCF_000330885.1	1621651	AddABJ
GCF_002224365.1	1626896	AddABJ
GCF_000012825.1	1632818	AddABJ
GCF_900176595.1	1635880	AddABJ
GCF_000800395.1	1636280	AddABJ
GCF_000742675.1	1639434	AddABJ
