AssemblyAccession	PhylumRenamed	AddAB	AddABJ	AdnAB	RecBCD	RecFOR	RecOR
GCF_001306015.1	Pseudomonadota	0	0	0	1	0	0
GCF_001307195.1	Pseudomonadota	0	0	0	1	0	0
GCF_001307545.1	Actinomycetota	0	0	1	1	0	0
GCF_001307805.1	Bacillota	1	0	0	0	0	0
GCF_001308265.1	Pseudomonadota	1	0	0	0	0	0
GCF_001310085.1	Bacteroidota	1	0	0	0	0	0
GCF_001310225.1	Bacteroidota	1	0	0	0	0	0
GCF_001314305.1	Pseudomonadota	0	0	0	1	0	0
GCF_001314325.1	Pseudomonadota	1	0	0	0	0	0
GCF_001314995.1	Bacteroidota	1	0	0	0	0	0
GCF_001319545.1	Pseudomonadota	0	0	0	1	0	0
GCF_001319845.1	Pseudomonadota	0	0	0	1	0	0
GCF_001375495.1	Actinomycetota	0	0	1	0	0	0
GCF_001375535.1	Bacillota	1	0	0	0	0	0
GCF_001375615.1	Actinomycetota	0	0	1	0	0	0
GCF_001375675.1	Bacillota	1	0	0	0	0	0
GCF_001399455.2	Pseudomonadota	0	0	0	1	0	0
GCF_001399515.1	Pseudomonadota	1	0	0	0	0	0
GCF_001399775.1	Deinococcota	1	0	0	0	0	0
GCF_001400515.1	Pseudomonadota	0	0	0	1	0	0
GCF_001400735.1	Pseudomonadota	0	0	0	1	0	0
GCF_001401755.1	Bacteroidota	1	0	0	0	0	0
GCF_001402875.1	Pseudomonadota	1	0	0	0	0	0
GCF_001403615.1	Bacillota	1	0	0	0	0	0
GCF_001403635.1	Bacillota	1	0	0	0	0	0
GCF_001403795.1	Pseudomonadota	1	0	0	0	0	0
GCF_001403875.1	Bacillota	1	0	0	0	0	0
GCF_001404615.1	Bacillota	1	1	0	0	0	0
GCF_001404935.1	Bacillota	1	0	0	0	0	0
GCF_001405015.1	Bacillota	1	0	0	0	0	0
GCF_001405615.1	Bacillota	1	0	0	0	0	0
GCF_001406095.1	Bacteroidota	1	0	0	0	0	0
GCF_001406295.1	Bacillota	1	0	0	0	0	0
GCF_001412635.1	Bacillota	1	0	0	0	0	0
GCF_001417755.1	Actinomycetota	0	0	1	0	0	0
GCF_001418005.1	Pseudomonadota	1	0	0	0	0	0
GCF_001418025.1	Bacillota	1	0	0	0	0	0
GCF_001418035.1	Pseudomonadota	0	0	0	1	0	0
GCF_001418205.1	Pseudomonadota	0	0	0	1	0	0
GCF_001418225.1	Pseudomonadota	1	0	0	0	0	0
GCF_001418245.1	Pseudomonadota	0	0	0	1	0	0
GCF_001418255.1	Pseudomonadota	0	0	0	1	0	0
GCF_001418325.1	Actinomycetota	0	0	1	0	0	0
GCF_001418335.1	Actinomycetota	0	0	1	0	0	1
GCF_001418345.1	Pseudomonadota	0	0	0	1	0	0
GCF_001418415.1	Actinomycetota	0	0	1	0	0	0
GCF_001418475.1	Actinomycetota	0	0	1	0	1	0
GCF_001418495.1	Actinomycetota	0	0	1	0	0	0
GCF_001418565.1	Actinomycetota	0	0	1	0	1	0
GCF_001418575.1	Actinomycetota	0	0	1	0	1	0
GCF_001418645.1	Actinomycetota	0	0	1	0	1	0
GCF_001418655.1	Actinomycetota	0	0	1	0	1	0
GCF_001419705.1	Actinomycetota	0	0	1	0	1	0
GCF_001419745.1	Actinomycetota	0	0	1	0	0	0
GCF_001419765.1	Actinomycetota	0	0	1	0	1	0
GCF_001419795.1	Actinomycetota	0	0	1	0	1	0
GCF_001420595.1	Bacillota	1	0	0	0	0	0
GCF_001420645.1	Bacillota	1	0	0	0	0	0
GCF_001420695.1	Bacillota	1	0	0	0	0	0
GCF_001420715.1	Bacillota	1	0	0	0	0	0
GCF_001421015.2	Bacillota	1	0	0	0	0	0
GCF_001431195.1	Bacillota	1	0	0	0	0	0
GCF_001431725.1	Pseudomonadota	0	0	0	1	0	0
GCF_001432245.1	Bacillota	1	0	0	0	0	0
GCF_001433715.1	Pseudomonadota	0	0	0	1	0	0
GCF_001434115.1	Bacillota	1	0	0	0	0	0
GCF_001434145.1	Bacillota	1	0	0	0	0	0
GCF_001434255.1	Bacillota	1	0	0	0	0	0
GCF_001434335.1	Bacillota	1	0	0	0	0	0
GCF_001434355.1	Actinomycetota	0	0	1	0	0	0
GCF_001434365.1	Bacillota	1	1	0	0	0	0
GCF_001434395.1	Bacillota	1	0	0	0	0	0
GCF_001434405.1	Bacillota	1	0	0	0	0	0
GCF_001434435.1	Bacillota	1	0	0	0	0	0
GCF_001434455.1	Bacillota	1	0	0	0	0	0
GCF_001434515.1	Bacillota	1	0	0	0	0	0
GCF_001434555.1	Bacillota	1	0	0	0	0	0
GCF_001434665.1	Bacillota	1	0	0	0	0	0
GCF_001434705.1	Bacillota	1	0	0	0	0	0
GCF_001434815.1	Bacillota	1	1	0	0	0	0
GCF_001434845.1	Bacillota	1	1	0	0	0	0
GCF_001434895.1	Bacillota	1	0	0	0	0	0
GCF_001434915.1	Bacillota	1	0	0	0	0	0
GCF_001434935.1	Bacillota	1	0	0	0	0	0
GCF_001435065.1	Bacillota	1	0	0	0	1	0
GCF_001435195.1	Bacillota	1	0	0	0	0	0
GCF_001435235.1	Bacillota	1	0	0	0	0	0
GCF_001435245.1	Bacillota	1	1	0	0	0	0
GCF_001435395.1	Bacillota	1	0	0	0	0	0
GCF_001435775.1	Bacillota	1	0	0	0	1	0
GCF_001435875.1	Bacillota	1	0	0	0	1	0
GCF_001435935.1	Bacillota	1	0	0	0	0	0
GCF_001435995.1	Bacillota	1	0	0	0	0	0
GCF_001436015.1	Bacillota	1	0	0	0	0	0
GCF_001436135.1	Bacillota	1	0	0	0	0	0
GCF_001436225.1	Bacillota	1	0	0	0	0	0
GCF_001436255.1	Bacillota	1	1	0	0	0	0
GCF_001436275.1	Bacillota	1	0	0	0	0	0
GCF_001436295.1	Bacillota	1	0	0	0	0	0
GCF_001436315.1	Bacillota	1	0	0	0	0	0
GCF_001436375.1	Bacillota	1	0	0	0	0	0
GCF_001436505.1	Bacillota	1	0	0	0	0	0
GCF_001436535.1	Bacillota	1	0	0	0	1	0
GCF_001436555.1	Bacillota	1	1	0	0	0	0
GCF_001436595.1	Bacillota	1	0	0	0	0	0
GCF_001436605.1	Bacillota	1	0	0	0	0	0
GCF_001436615.1	Bacillota	1	1	0	0	0	0
GCF_001436705.1	Bacillota	1	0	0	0	0	0
GCF_001436735.1	Bacillota	1	1	0	0	0	0
GCF_001436755.1	Bacillota	1	0	0	0	0	0
GCF_001436945.1	Bacillota	1	1	0	0	0	0
GCF_001436985.1	Bacillota	1	0	0	0	0	0
GCF_001437055.1	Bacillota	1	0	0	0	0	0
GCF_001437125.1	Bacillota	1	0	0	0	0	0
GCF_001437425.1	Bacillota	1	0	0	0	0	0
GCF_001437465.1	Bacillota	1	1	0	0	0	0
GCF_001438705.1	Bacillota	1	0	0	0	0	0
GCF_001438845.1	Bacillota	1	0	0	0	0	0
GCF_001439605.1	Bacillota	1	0	0	0	0	0
GCF_001439635.1	Bacillota	1	0	0	0	0	0
GCF_001439885.1	Pseudomonadota	0	0	0	0	0	0
GCF_001439915.1	Bacillota	1	0	0	0	0	0
GCF_001439925.1	Bacillota	1	0	0	0	0	0
GCF_001439965.1	Bacillota	1	1	0	0	0	0
GCF_001440035.1	Pseudomonadota	0	0	0	0	0	0
GCF_001440395.1	Pseudomonadota	1	0	0	0	0	0
GCF_001442745.1	Pseudomonadota	0	0	0	1	0	0
GCF_001442805.1	Pseudomonadota	0	0	0	1	0	0
GCF_001443605.1	Bacteroidota	0	0	0	0	0	0
GCF_001444405.1	Pseudomonadota	0	0	0	1	0	0
GCF_001444425.1	Pseudomonadota	0	0	0	1	0	0
GCF_001444445.1	Bacteroidota	1	0	0	0	0	0
GCF_001449115.1	Acidobacteriota	1	0	0	0	0	0
GCF_001455085.1	Fusobacteriota	0	0	0	0	0	0
GCF_001455205.1	Pseudomonadota	1	0	0	0	0	0
GCF_001456255.1	Pseudomonadota	0	0	0	1	0	0
GCF_001456355.1	Actinomycetota	0	0	1	0	0	0
GCF_001457025.1	Actinomycetota	0	0	1	0	0	0
GCF_001457415.1	Bacillota	1	0	0	0	0	0
GCF_001457435.1	Actinomycetota	0	0	1	0	0	0
GCF_001457455.1	Actinomycetota	0	0	1	0	0	0
GCF_001457555.1	Fusobacteriota	0	0	0	0	0	0
GCF_001457595.1	Actinomycetota	0	0	1	1	0	0
GCF_001457835.1	Bacillota	1	0	0	0	0	0
GCF_001458175.1	Pseudomonadota	1	0	0	0	0	0
GCF_001460635.1	Pseudomonadota	0	0	0	0	0	0
GCF_001461035.1	Bacillota	1	0	0	0	0	0
GCF_001461805.1	Pseudomonadota	0	0	0	1	0	0
GCF_001462145.1	Pseudomonadota	0	0	0	1	0	0
GCF_001465255.1	Bacillota	1	0	0	0	0	0
GCF_001465545.3	Pseudomonadota	0	0	0	1	0	0
GCF_001465595.2	Pseudomonadota	0	0	0	1	0	0
GCF_001465795.2	Bacillota	1	0	0	0	0	0
GCF_001465835.2	Bacillota	1	0	0	0	0	0
GCF_001465875.1	Pseudomonadota	0	0	0	0	0	0
GCF_001466305.1	Bacillota	1	1	0	0	0	0
GCF_001466665.1	Chloroflexota	0	0	0	0	0	1
GCF_001467025.1	Pseudomonadota	0	0	0	0	0	0
GCF_001467115.1	Pseudomonadota	0	0	0	1	0	0
GCF_001467615.1	Pseudomonadota	0	0	0	0	0	0
GCF_001467895.1	Pseudomonadota	0	0	0	0	0	0
GCF_001467925.1	Pseudomonadota	0	0	0	0	0	0
GCF_001468005.1	Pseudomonadota	0	0	0	0	0	0
GCF_001468025.1	Pseudomonadota	0	0	0	0	0	0
GCF_001468135.1	Pseudomonadota	0	0	0	0	0	0
GCF_001481395.1	Pseudomonadota	0	0	0	1	0	0
GCF_001482195.1	Pseudomonadota	0	0	0	1	0	0
GCF_001482365.1	Actinomycetota	0	0	1	0	0	0
GCF_001482415.1	Actinomycetota	0	0	1	0	0	0
GCF_001483865.1	Pseudomonadota	1	0	0	0	0	0
GCF_001483945.1	Pseudomonadota	1	0	0	0	0	0
GCF_001483985.1	Pseudomonadota	1	0	0	0	0	0
GCF_001484725.1	Bacillota	0	0	0	0	0	0
GCF_001484965.1	Bacillota	1	0	0	0	0	0
GCF_001485145.1	Actinomycetota	0	0	1	0	0	0
GCF_001485475.2	Bacillota	1	0	0	0	0	0
GCF_001486505.1	Bacillota	1	0	0	0	0	0
GCF_001486585.1	Bacillota	1	0	0	0	0	0
GCF_001486665.1	Bacillota	1	0	0	0	0	0
GCF_001487105.1	Bacillota	1	0	0	0	0	0
GCF_001493375.1	Actinomycetota	0	0	1	0	0	0
GCF_001499615.1	Pseudomonadota	1	0	0	0	0	0
GCF_001500155.2	Pseudomonadota	0	0	0	1	0	0
GCF_001507645.1	Bacteroidota	0	0	0	0	0	0
GCF_001507665.1	Deinococcota	0	0	0	0	0	0
GCF_001509405.1	Actinomycetota	0	0	1	1	0	0
GCF_001513715.1	Mycoplasmatota	0	0	0	0	0	0
GCF_001513955.1	Actinomycetota	0	0	1	0	0	0
GCF_001513965.1	Actinomycetota	0	0	1	0	0	0
GCF_001513975.1	Actinomycetota	0	0	1	0	0	0
GCF_001514035.1	Actinomycetota	0	0	1	0	0	0
GCF_001514055.1	Actinomycetota	0	0	1	0	0	0
GCF_001514065.1	Actinomycetota	0	0	1	0	0	0
GCF_001514125.1	Actinomycetota	0	0	1	0	0	0
GCF_001514145.1	Actinomycetota	0	0	1	0	0	0
GCF_001514205.1	Actinomycetota	0	0	1	0	0	0
GCF_001514215.1	Actinomycetota	0	0	1	0	0	0
GCF_001514235.1	Actinomycetota	0	0	1	0	0	0
GCF_001514265.1	Actinomycetota	0	0	1	0	0	0
GCF_001514535.1	Nitrospirota	1	0	0	0	0	0
GCF_001515365.1	Actinomycetota	0	0	1	1	0	0
GCF_001517405.1	Pseudomonadota	0	0	0	1	0	0
GCF_001517665.2	Bacillota	0	0	0	0	0	0
GCF_001517975.1	Actinomycetota	0	0	1	0	0	0
GCF_001518795.1	Bacillota	1	0	0	0	0	0
GCF_001518835.1	Pseudomonadota	0	0	0	1	0	0
GCF_001519075.1	Pseudomonadota	1	0	0	0	0	0
GCF_001528665.1	Actinomycetota	0	0	1	0	0	0
GCF_001535545.1	Deinococcota	0	0	0	0	0	0
GCF_001536285.1	Actinomycetota	0	0	1	0	0	0
GCF_001541345.2	Pseudomonadota	1	0	0	0	0	0
GCF_001542405.1	Pseudomonadota	1	0	0	0	0	0
GCF_001542415.1	Pseudomonadota	1	0	0	0	0	0
GCF_001542625.1	Actinomycetota	0	0	1	0	0	0
GCF_001543105.1	Bacillota	1	0	0	0	0	0
GCF_001543125.1	Pseudomonadota	0	0	0	1	0	0
GCF_001543175.1	Bacillota	1	0	0	0	0	0
GCF_001543245.1	Bacillota	1	0	0	0	0	0
GCF_001543305.1	Pseudomonadota	1	0	0	0	0	0
GCF_001543325.1	Bacteroidota	1	0	0	0	0	0
GCF_001544015.1	Bacillota	1	0	0	0	0	0
GCF_001545095.1	Bacillota	1	0	0	0	0	0
GCF_001545155.1	Pseudomonadota	0	0	0	1	0	0
GCF_001546165.1	Bacillota	1	0	0	0	0	0
GCF_001547735.1	Aquificota	1	0	0	0	0	0
GCF_001547935.1	Pseudomonadota	0	0	0	1	0	0
GCF_001547975.1	Mycoplasmatota	0	0	0	0	0	0
GCF_001547995.1	Pseudomonadota	1	0	0	0	0	0
GCF_001548055.1	Pseudomonadota	1	0	0	0	0	0
GCF_001548255.1	Bacillota	1	0	0	0	0	0
GCF_001548275.1	Thermodesulfobacteriota	0	0	0	0	0	0
GCF_001549955.1	Pseudomonadota	0	0	0	1	0	0
GCF_001550065.1	Pseudomonadota	1	0	0	0	0	0
GCF_001550135.1	Pseudomonadota	0	0	0	1	0	0
GCF_001550155.1	Pseudomonadota	0	0	0	1	0	0
GCF_001551835.1	Pseudomonadota	1	0	0	0	0	0
GCF_001552785.1	Actinomycetota	1	0	0	0	0	0
GCF_001553005.1	Bacillota	0	0	0	0	0	0
GCF_001553115.1	Bacillota	0	0	0	0	0	0
GCF_001553225.1	Bacteroidota	1	0	0	0	0	0
GCF_001553565.1	Actinomycetota	0	0	1	0	0	0
GCF_001553605.1	Pseudomonadota	1	0	0	0	0	0
GCF_001553625.1	Pseudomonadota	0	0	0	0	0	0
GCF_001553955.1	Pseudomonadota	0	0	0	1	0	0
GCF_001558215.1	Bacillota	1	0	0	0	0	0
GCF_001558255.2	Pseudomonadota	0	0	0	1	0	0
GCF_001558415.2	Pseudomonadota	0	0	0	1	0	0
GCF_001558775.1	Bacillota	1	0	0	0	0	0
GCF_001559795.1	Fusobacteriota	0	0	0	0	0	0
GCF_001561915.1	Bacillota	1	0	0	0	0	0
GCF_001561955.1	Bacillota	0	0	0	0	0	0
GCF_001562195.1	Pseudomonadota	0	0	0	1	0	0
GCF_001562555.1	Pseudomonadota	1	0	0	0	0	0
GCF_001564415.1	Pseudomonadota	0	0	0	1	0	0
GCF_001564455.1	Bacillota	1	0	0	0	0	0
GCF_001565895.1	Pseudomonadota	0	0	0	1	0	0
GCF_001570365.1	Actinomycetota	0	0	1	0	0	0
GCF_001570405.1	Actinomycetota	0	0	1	0	0	0
GCF_001570425.1	Actinomycetota	0	0	1	1	0	0
GCF_001570485.1	Actinomycetota	0	0	1	1	0	0
GCF_001570525.1	Actinomycetota	0	0	1	0	0	0
GCF_001570545.1	Actinomycetota	0	0	1	0	0	0
GCF_001570565.1	Actinomycetota	0	0	1	0	0	0
GCF_001570585.1	Actinomycetota	0	0	1	0	0	0
GCF_001570605.1	Actinomycetota	0	0	1	0	0	0
GCF_001579945.1	Pseudomonadota	1	0	0	0	0	0
GCF_001580365.1	Actinomycetota	0	0	1	0	0	0
GCF_001583435.1	Pseudomonadota	0	0	0	1	0	0
GCF_001584145.1	Pseudomonadota	0	0	0	0	0	0
GCF_001584205.1	Pseudomonadota	1	0	0	0	0	0
GCF_001584225.1	Pseudomonadota	1	0	0	0	0	0
GCF_001586155.1	Pseudomonadota	0	0	0	1	0	0
GCF_001586195.1	Bacillota	1	0	0	0	0	0
GCF_001586235.1	Actinomycetota	0	0	1	0	0	0
GCF_001586255.1	Pseudomonadota	1	0	0	0	0	0
GCF_001586935.1	Pseudomonadota	0	0	0	0	0	0
GCF_001587155.1	Pseudomonadota	1	0	0	0	0	0
GCF_001587215.1	Bacillota	1	0	0	0	0	0
GCF_001590685.1	Bacillota	1	0	0	0	0	0
GCF_001590835.1	Bacillota	1	0	0	0	0	0
GCF_001593605.1	Bacteroidota	1	0	0	0	0	0
GCF_001594225.2	Pseudomonadota	0	0	0	1	0	0
GCF_001594245.1	Pseudomonadota	0	0	0	0	0	0
GCF_001595965.1	Pseudomonadota	1	0	0	0	0	1
GCF_001595985.1	Pseudomonadota	0	0	0	0	0	0
GCF_001598035.1	Bacillota	1	0	0	0	0	0
GCF_001598055.1	Pseudomonadota	1	0	0	0	0	0
GCF_001601555.1	Bacillota	1	0	0	0	0	0
GCF_001602095.1	Pseudomonadota	0	0	0	0	0	0
GCF_001605725.1	Actinomycetota	0	0	1	1	0	0
GCF_001606025.1	Pseudomonadota	0	0	0	1	0	0
GCF_001606295.1	Actinomycetota	0	0	1	1	0	0
GCF_001611155.1	Bacillota	1	0	0	0	0	0
GCF_001611675.1	Bacteroidota	1	0	0	0	0	0
GCF_001611795.1	Actinomycetota	0	0	1	0	0	0
GCF_001611955.1	Bacillota	1	0	0	0	0	0
GCF_001611975.1	Pseudomonadota	1	0	0	0	0	0
GCF_001612575.1	Fusobacteriota	0	0	0	0	0	0
GCF_001612705.2	Pseudomonadota	0	0	0	1	0	0
GCF_001617625.1	Pseudomonadota	1	0	0	0	0	0
GCF_001618145.1	Bacillota	1	0	0	0	0	0
GCF_001618505.2	Bacteroidota	0	0	0	0	0	0
GCF_001618685.1	Bacillota	1	0	0	0	0	0
GCF_001618845.1	Pseudomonadota	1	0	0	0	0	0
GCF_001618865.1	Acidobacteriota	1	0	0	0	0	0
GCF_001620265.1	Pseudomonadota	0	0	0	0	0	0
GCF_001623565.1	Bacillota	1	0	0	0	0	0
GCF_001625105.1	Actinomycetota	0	0	0	1	0	0
GCF_001628775.1	Pseudomonadota	1	0	0	0	0	0
GCF_001629705.1	Bacillota	1	0	0	0	0	0
GCF_001632305.1	Bacillota	1	0	0	0	0	0
GCF_001632775.1	Pseudomonadota	0	0	0	1	0	0
GCF_001632805.1	Actinomycetota	0	0	1	0	0	0
GCF_001633145.1	Pseudomonadota	1	0	0	0	0	0
GCF_001634285.1	Bacillota	1	0	0	0	0	0
GCF_001636015.1	Pseudomonadota	0	0	0	1	0	0
GCF_001636295.1	Actinomycetota	0	0	1	1	0	0
GCF_001636315.1	Bacillota	1	0	0	0	0	0
GCF_001636325.1	Bacillota	1	0	0	0	0	0
GCF_001636335.1	Bacillota	1	0	0	0	0	0
GCF_001636345.1	Bacillota	1	0	0	0	0	0
GCF_001636395.1	Bacillota	1	0	0	0	0	0
GCF_001636405.1	Bacillota	1	0	0	0	0	0
GCF_001636415.1	Bacillota	1	0	0	0	0	0
GCF_001636425.1	Bacillota	1	0	0	0	0	0
GCF_001639065.2	Pseudomonadota	0	0	0	1	0	0
GCF_001639105.2	Pseudomonadota	1	0	0	0	0	0
GCF_001641005.1	Actinomycetota	0	0	1	0	0	0
GCF_001641285.1	Pseudomonadota	0	0	0	1	0	0
GCF_001641615.1	Pseudomonadota	0	0	0	1	0	0
GCF_001641635.1	Pseudomonadota	1	0	0	0	0	0
GCF_001641695.1	Pseudomonadota	1	1	0	0	1	0
GCF_001642085.1	Bacillota	1	0	0	0	0	0
GCF_001642655.1	Bacillota	0	0	0	0	0	0
GCF_001642675.1	Pseudomonadota	1	0	0	0	0	0
GCF_001642695.1	Actinomycetota	0	0	0	0	0	0
GCF_001642805.2	Pseudomonadota	0	0	0	1	0	0
GCF_001643015.1	Actinomycetota	0	0	1	0	0	0
GCF_001643235.1	Bacillota	1	0	0	0	0	0
GCF_001643775.1	Actinomycetota	1	0	0	0	0	0
GCF_001644565.1	Deinococcota	0	0	0	0	0	0
GCF_001644605.1	Bacillota	1	0	0	0	0	0
GCF_001644645.1	Bacteroidota	0	0	0	0	0	0
GCF_001644705.1	Pseudomonadota	0	0	0	1	0	0
GCF_001645705.1	Bacillota	1	0	0	0	0	0
GCF_001646785.1	Actinomycetota	0	0	1	1	0	0
GCF_001646955.1	Pseudomonadota	0	0	0	1	0	0
GCF_001647025.1	Pseudomonadota	0	0	0	1	0	0
GCF_001647695.1	Pseudomonadota	0	0	0	0	0	0
GCF_001648155.1	Bacteroidota	0	0	0	0	0	0
GCF_001650235.3	Pseudomonadota	0	0	0	1	0	0
GCF_001650695.1	Chloroflexota	0	0	0	0	0	0
GCF_001650715.1	Pseudomonadota	0	0	0	0	0	0
GCF_001651805.1	Pseudomonadota	0	0	0	1	0	0
GCF_001651875.1	Pseudomonadota	1	0	0	0	0	0
GCF_001653335.1	Actinomycetota	0	0	1	1	0	0
GCF_001653565.1	Bacillota	1	0	0	0	0	0
GCF_001653715.1	Pseudomonadota	1	0	0	0	0	0
GCF_001653755.1	Bacteroidota	1	0	0	0	0	0
GCF_001654455.1	Bacteroidota	0	0	0	0	0	0
GCF_001655245.1	Actinomycetota	0	0	1	1	0	0
GCF_001656035.1	Pseudomonadota	0	0	0	1	0	0
GCF_001658025.1	Pseudomonadota	0	0	0	1	0	0
GCF_001659725.1	Pseudomonadota	1	0	0	0	0	0
GCF_001659785.1	Actinomycetota	0	0	1	0	0	0
GCF_001660045.1	Actinomycetota	0	0	1	0	0	0
GCF_001660485.1	Actinomycetota	0	0	1	0	0	0
GCF_001661075.1	Pseudomonadota	0	0	0	1	0	0
GCF_001661915.1	Pseudomonadota	1	0	0	0	0	0
GCF_001663155.1	Pseudomonadota	1	0	0	0	0	0
GCF_001663175.1	Pseudomonadota	1	0	0	0	0	0
GCF_001663855.1	Pseudomonadota	1	0	0	0	0	0
GCF_001664265.1	Pseudomonadota	1	0	0	0	0	0
GCF_001664385.1	Pseudomonadota	1	0	0	0	0	0
GCF_001672295.1	Pseudomonadota	1	0	0	0	0	1
GCF_001675045.1	Bacillota	1	0	0	0	0	0
GCF_001676725.1	Pseudomonadota	0	0	0	1	0	0
GCF_001676745.1	Pseudomonadota	0	0	0	1	0	0
GCF_001677435.1	Pseudomonadota	1	0	0	0	0	0
GCF_001678905.1	Actinomycetota	0	0	1	0	0	0
GCF_001682385.1	Pseudomonadota	0	0	0	0	0	0
GCF_001682515.1	Pseudomonadota	0	0	0	1	0	0
GCF_001683355.1	Bacteroidota	1	0	0	0	0	0
GCF_001683395.1	Pseudomonadota	0	0	0	1	0	0
GCF_001684335.1	Pseudomonadota	0	0	0	1	0	0
GCF_001685395.1	Bacillota	1	0	0	0	0	0
GCF_001685415.1	Actinomycetota	0	0	1	1	0	0
GCF_001685435.2	Bacillota	1	0	0	0	0	0
GCF_001686985.1	Pseudomonadota	1	0	0	0	0	0
GCF_001687305.1	Actinomycetota	0	0	1	0	0	0
GCF_001687475.2	Pseudomonadota	1	0	0	0	0	0
GCF_001687545.1	Pseudomonadota	1	0	0	0	0	0
GCF_001687565.2	Bacillota	1	0	0	0	0	0
GCF_001687585.2	Bacillota	1	0	0	0	0	0
GCF_001687605.2	Bacillota	1	0	0	0	0	0
GCF_001687625.2	Bacillota	1	0	0	0	0	0
GCF_001687665.2	Bacillota	1	0	0	0	0	0
GCF_001687805.1	Pseudomonadota	0	0	0	1	0	0
GCF_001688725.2	Bacteroidota	1	0	0	0	0	0
GCF_001688845.2	Bacteroidota	0	0	0	0	0	0
GCF_001691055.1	Pseudomonadota	0	0	0	1	0	0
GCF_001692755.1	Bacillota	1	0	0	0	0	0
GCF_001693385.1	Pseudomonadota	1	0	0	0	0	0
GCF_001693515.2	Pseudomonadota	1	0	0	0	0	0
GCF_001693735.1	Bacillota	0	0	0	0	0	0
GCF_001695395.1	Pseudomonadota	0	0	0	0	0	0
GCF_001696485.1	Actinomycetota	0	0	1	0	0	0
GCF_001696715.1	Pseudomonadota	0	0	0	1	0	0
GCF_001697185.1	Bacteroidota	1	0	0	0	0	0
GCF_001697225.1	Pseudomonadota	0	0	0	1	0	0
GCF_001698185.1	Pseudomonadota	1	0	0	0	0	0
GCF_001698205.1	Pseudomonadota	1	0	0	0	0	0
GCF_001700435.1	Bacillota	1	0	0	0	0	0
GCF_001700505.1	Actinomycetota	0	0	1	0	0	0
GCF_001700515.1	Actinomycetota	0	0	0	0	0	0
GCF_001700985.1	Bacillota	1	0	0	0	0	0
GCF_001701025.1	Actinomycetota	0	0	0	0	0	0
GCF_001701045.1	Synergistota	0	0	0	0	0	0
GCF_001702115.1	Bacillota	1	0	0	0	0	0
GCF_001702155.1	Bacillota	1	0	0	0	0	0
GCF_001703555.1	Bacillota	1	0	0	0	0	0
GCF_001703635.1	Pseudomonadota	1	0	0	0	0	0
GCF_001704115.1	Pseudomonadota	0	0	0	1	0	0
GCF_001704275.1	Actinomycetota	0	0	1	0	0	0
GCF_001704615.3	Pseudomonadota	0	0	0	1	0	0
GCF_001704875.1	Pseudomonadota	0	0	0	1	0	0
GCF_001705175.1	Bacteroidota	1	0	0	0	0	0
GCF_001705785.1	Actinomycetota	0	0	0	0	0	0
GCF_001708305.1	Bacillota	1	0	0	0	0	0
GCF_001708405.1	Pseudomonadota	1	0	0	0	0	0
GCF_001708425.1	Pseudomonadota	0	0	0	1	0	0
GCF_001709345.1	Pseudomonadota	0	0	0	1	0	0
GCF_001715535.1	Mycoplasmatota	0	0	0	0	0	0
GCF_001717125.1	Bacillota	1	0	0	0	0	0
GCF_001717955.1	Pseudomonadota	1	0	0	0	0	0
GCF_001718535.1	Pseudomonadota	0	0	0	1	0	0
GCF_001718555.1	Pseudomonadota	0	0	0	1	0	0
GCF_001718655.1	Pseudomonadota	0	0	0	1	0	0
GCF_001718895.1	Pseudomonadota	0	0	0	1	0	0
GCF_001718955.1	Pseudomonadota	0	0	0	1	0	0
GCF_001719165.1	Pseudomonadota	1	0	0	0	0	0
GCF_001720395.1	Pseudomonadota	1	0	0	0	0	0
GCF_001720485.1	Pseudomonadota	0	0	0	1	0	0
GCF_001721185.1	Pseudomonadota	0	0	0	1	0	0
GCF_001721685.1	Bacillota	1	0	0	0	0	0
GCF_001722335.1	Actinomycetota	0	0	1	1	0	0
GCF_001722345.1	Actinomycetota	0	0	0	1	0	0
GCF_001723055.1	Actinomycetota	0	0	1	0	0	0
GCF_001723605.1	Pseudomonadota	1	0	0	0	0	0
GCF_001729245.1	Spirochaetota	0	0	0	0	0	0
GCF_001729805.1	Pseudomonadota	0	0	0	1	0	0
GCF_001735525.1	Pseudomonadota	0	0	0	1	0	0
GCF_001735765.2	Bacillota	1	0	0	0	0	0
GCF_001735805.1	Actinomycetota	0	0	1	0	0	0
GCF_001741865.1	Pseudomonadota	1	0	0	0	0	0
GCF_001742145.1	Pseudomonadota	0	0	0	1	0	0
GCF_001742185.1	Pseudomonadota	0	0	0	1	0	0
GCF_001742425.1	Bacillota	1	0	0	0	0	0
GCF_001746795.1	Pseudomonadota	1	0	0	0	0	0
GCF_001746835.1	Verrucomicrobiota	0	0	0	0	0	0
GCF_001746855.1	Actinomycetota	0	0	0	0	0	0
GCF_001747405.1	Chlorobiota	0	0	0	1	0	0
GCF_001748225.1	Pseudomonadota	0	0	0	1	0	0
GCF_001748245.1	Pseudomonadota	0	0	0	0	0	0
GCF_001750105.1	Pseudomonadota	1	0	0	0	0	0
GCF_001750685.1	Bacillota	1	0	0	0	0	0
GCF_001750725.1	Pseudomonadota	0	0	0	1	0	0
GCF_001750785.1	Actinomycetota	0	0	1	0	0	0
